1845	Supported. The table shows that Portimonense's head coach Litos was sacked on 28 December 2010, creating a vacancy, and that Carlos Azenha was appointed as the incoming head coach on 29 December 2010.
1846	Supported. The table shows that União de Leiria's outgoing head coach, Lito Vidigal, was sacked on 7 July 2010, and their incoming head coach, Pedro Caixinha, was appointed on 10 July 2010, during the off-season of the 2010-11 Primeira Liga.
1847	Refuted. The table shows that the only vacancy that occurred after 28 December 2011 with an incoming head coach named Carlos Azenha was for Portimonense, which happened on 28 December 2010, not after 28 December 2011.
1848	The statement is supported. The table shows that União de Leiria's outgoing head coach, Lito Vidigal, was sacked on July 7, 2010, and their incoming head coach, Pedro Caixinha, was appointed on July 10, 2010, which is before the stated date of July 10, 2010.
1849	Supported.
1850	Supported. The production code for the episode directed by Robert Duncan McNeill is indeed BCW404 according to row 5 of the table.
1851	The statement is supported by the information in the table.
1852	Supported
1853	The statement is supported.
1854	Supported. The production code for the episode directed by Robert Duncan McNeill is indeed BCW403, according to row 4 of the table.
1855	Supported.
1856	Supported. Episode number 57 in the series is "family business" and had 2.77 million US viewers, which is equivalent to 2.75 thousand viewers rounded to two decimal places.
1857	The statement is supported by the table as there is no post-season record listed for the Lexington Legends in 2013. However, it is worth noting that the table is about the Lexington Legends and not specifically about the Kansas City team mentioned in the statement.
1858	The statement is not related to the information provided in the table, so it cannot be verified or refuted.
1859	Supported.
1860	Refuted. The table does not provide information about the draft picks of colleges in general, and does not specifically show that Arizona had the last draft pick.
1861	Supported. The table shows that episode 111 of Friends (season 5) is titled "The One Where Everybody Finds Out" and was directed by Michael Lembeck. The production code listed for this episode is 467664.
1862	The statement is supported.
1863	Supported.
1864	Supported.
1865	Supported. The production code for the episode with 23.9 million US viewers (season 5, episode 8) is 467661 according to the table.
1866	Supported.
1867	The statement is supported by the information provided in the table.
1868	The statement is refuted as the home team score of 20.20 (140) by Hawthorn is not the highest in the table. Fitzroy's home team score of 21.16 (142) is the highest.
1869	Supported.
1870	The statement is supported by the information provided in the table. Row 10 shows that skip Rod MacDonald had a pf (points for) of 67 and ends lost of 51.
1871	Supported
1872	Supported. Row 6 shows that British Columbia had 6 wins and 18 blank ends, which is the highest number of blank ends in the table. Therefore, it can be inferred that 10 is the lowest value of blank ends when the win (w) is 6.
1873	Supported. The table shows that in the 2005 Tim Hortons Brier, the team for Alberta (skipped by Randy Ferbey) had 43 ends won and 7 blank ends. Therefore, the total ends played by the team was 50 (43 ends won + 7 blank ends). However, the team lost 48 ends, which means they won only 2 ends through stealing. This supports the statement that "48 is the value of ends lost when the blank ends is 9".
1874	Supported.
1875	Supported.
1876	Supported
1877	Supported. The value of blank ends for Newfoundland and Labrador, as shown in the table, is 13 when their stolen ends is 10. It is likely that the statement is referring to this specific team and end result.
1878	Unsupported. The table provides information on the number of blank ends for each team, but it does not provide information on the value of ends lost when blank ends is 9.
1879	The statement is supported by the information provided in the table.
1880	Supported. The table confirms that Lok is classified as a village in Vojvodina.
1881	The statement is supported by the information provided in the table.
1882	Supported. Gardinovci had a population of 1297 in 2011, which is smaller than the populations of all the other settlements listed in the table.
1883	Supported.
1884	The statement is supported by the information in the table.
1885	Supported. The table shows that Henry Hyde, the incumbent Republican, was re-elected in the 1980 United States House of Representatives election in the Illinois 6th district, defeating Democrat Mario Reymond Reda with 67.0% of the vote.
1886	The statement is supported by the information provided in the table.
1887	Supported.
1888	The statement is not relevant to the information provided in the table, therefore it cannot be supported or refuted.
1889	Supported.
1890	The statement is supported by the information provided in the table.
1891	Supported.
1892	Supported.
1893	The statement is supported.
1894	Supported.
1895	Supported.
1896	Refuted. Meiji won the 32nd All-Japan University Rugby Championship, while Hosei was the runner-up.
1897	Supported. The table shows that the Oakland Raiders played against the New Orleans Saints in Week 11 of the 1997 season.
1898	The statement is unsupported as the attendance numbers for week 4 and week 3 are not provided in the table.
